ID,Brand,Price,Body,Mileage,EngineV,Engine Type,Registration,Year,Model
3720,Mercedes-Benz,5200.0,other,220,3.2,Petrol,no,2004,CLK 320
2179,Mercedes-Benz,8000.0,sedan,300,2.0,Petrol,yes,2000,E-Class
643,Mitsubishi,7200.0,sedan,102,1.6,Petrol,yes,2007,Lancer
424,Mercedes-Benz,4300.0,van,300,2.2,Diesel,no,2005,Vito
2444,Mitsubishi,9500.0,crossover,150,2.0,Gas,yes,2007,Outlander
1047,Mercedes-Benz,4900.0,van,248,2.2,Diesel,yes,2003,Vito
444,Volkswagen,4700.0,van,400,2.4,Diesel,yes,1999,T4 (Transporter)
927,Mercedes-Benz,62000.0,crossover,150,3.0,Diesel,yes,2013,GL 350
2679,Audi,8200.0,other,326,2.5,Diesel,yes,2002,A6
519,Renault,6300.0,vagon,125,2.0,Petrol,yes,2003,Laguna
1916,Mitsubishi,4950.0,sedan,256,2.0,Petrol,yes,1997,Galant
2496,Mercedes-Benz,8300.0,sedan,175,2.0,Petrol,yes,2001,E-Class
358,Mercedes-Benz,13700.0,van,198,3.2,Gas,yes,2006,Viano
4321,Volkswagen,9200.0,vagon,171,1.6,Petrol,yes,2008,Caddy
3324,Volkswagen,34899.0,vagon,0,2.0,Petrol,yes,2016,Passat B8
812,BMW,52300.0,sedan,55,3.0,Diesel,yes,2013,5 Series GT
3718,Volkswagen,12000.0,sedan,73,1.6,Gas,yes,2011,Polo
1384,Audi,17700.0,other,70,2.0,Petrol,yes,2009,TT
2565,Mitsubishi,2900.0,hatch,300,1.8,Petrol,yes,1989,Galant
2749,Mercedes-Benz,70000.0,other,21,6.0,Petrol,yes,2008,S 600
319,Volkswagen,13900.0,other,170,1.9,Diesel,yes,2006,Multivan
3596,Toyota,20900.0,sedan,18,2.5,Other,yes,2013,Camry
2726,Toyota,3900.0,hatch,160,1.0,Petrol,yes,1999,Yaris
692,Audi,8500.0,sedan,253,2.5,Diesel,yes,2001,A6
1227,BMW,77777.0,sedan,8,4.4,Petrol,yes,2014,750
1298,Audi,4400.0,sedan,190,2.5,Diesel,no,2003,A6
2699,BMW,4500.0,sedan,28,1.9,Petrol,yes,1995,318
2031,BMW,5800.0,sedan,270,4.4,Petrol,yes,1996,540
3070,Mercedes-Benz,99000.0,van,5,1.6,Diesel,yes,2013,Viano
3327,Mitsubishi,12999.0,crossover,140,2.4,Gas,yes,2007,Outlander XL
3938,BMW,23900.0,crossover,235,3.0,Diesel,yes,2007,X5
2869,Mercedes-Benz,29500.0,sedan,37,1.8,Petrol,yes,2012,E-Class
3180,Volkswagen,8950.0,sedan,140,1.6,Petrol,yes,2012,Polo
89,Toyota,14299.0,sedan,83,2.0,Petrol,yes,2009,Avensis
3248,Audi,46000.0,sedan,170,4.2,Diesel,yes,2011,A8
1878,Volkswagen,4100.0,vagon,350,1.9,Diesel,yes,2003,Passat B5
981,Renault,4000.0,sedan,180,1.4,Gas,yes,2006,Logan
1001,Renault,8300.0,van,141,2.0,Diesel,yes,2011,Trafic
874,Volkswagen,13300.0,van,250,2.5,Diesel,yes,2008,T5 (Transporter)
2447,Toyota,14990.0,crossover,280,4.2,Diesel,yes,2000,Land Cruiser 100
3976,Mercedes-Benz,7600.0,van,240,2.2,Diesel,yes,2005,Vito
3486,BMW,21700.0,sedan,259,3.0,Diesel,yes,2007,730
901,Audi,4150.0,vagon,249,2.5,Diesel,no,2004,A6
2580,Audi,31500.0,sedan,140,2.0,Diesel,yes,2012,A6
2095,Mitsubishi,12300.0,other,175,2.5,Diesel,yes,2008,L 200
2381,Audi,39999.0,crossover,45,2.0,Diesel,yes,2014,Q5
2415,Mercedes-Benz,99999.0,crossover,0,2.99,Diesel,yes,2016,GLE-Class
305,Volkswagen,16700.0,sedan,175,2.0,Petrol,yes,2011,Passat CC
2727,Renault,5700.0,van,275,1.9,Diesel,yes,2002,Trafic
2818,Mercedes-Benz,17500.0,vagon,113,2.2,Diesel,yes,2010,C-Class
320,Audi,7950.0,vagon,167,2.5,Diesel,yes,2000,A6
3702,Mercedes-Benz,57000.0,sedan,43,4.7,Petrol,yes,2012,CLS 500
3993,BMW,69999.0,crossover,1,2.0,Petrol,yes,2016,X5
955,Audi,3550.0,sedan,215,2.5,Diesel,no,2001,A6
2706,Toyota,73900.0,crossover,1,4.5,Diesel,yes,2016,Land Cruiser 200
1692,Renault,8800.0,van,250,1.9,Diesel,yes,2006,Trafic
2784,Volkswagen,13500.0,van,124,2.0,Diesel,yes,2013,T6 (Transporter) 
854,Mercedes-Benz,2700.0,sedan,350,3.0,Diesel,yes,1988,300
2399,Toyota,13300.0,sedan,104,2.4,Petrol,yes,2007,Camry
4167,Audi,13333.0,other,178,2.0,Diesel,yes,2008,A6
3564,Mercedes-Benz,3500.0,van,395,2.3,Diesel,no,1997,Vito
3618,Volkswagen,6500.0,sedan,212,1.6,Petrol,yes,2003,Bora
1043,Mercedes-Benz,6400.0,hatch,177,2.0,Diesel,no,2008,B 200
20,Audi,3500.0,vagon,250,2.5,Diesel,no,1998,A6
1705,Volkswagen,9750.0,van,1,1.9,Diesel,yes,2004,T5 (Transporter)
1737,Mercedes-Benz,60000.0,crossover,140,5.5,Gas,yes,2008,G 55 AMG
515,Volkswagen,9599.0,sedan,140,1.8,Petrol,yes,2008,Passat B6
3226,BMW,7400.0,sedan,277,3.5,Gas,yes,1998,535
3429,BMW,18777.0,sedan,134,4.4,Petrol,yes,2005,545
715,BMW,39999.0,sedan,45,3.0,Petrol,yes,2011,535
2815,BMW,26800.0,sedan,47,2.0,Petrol,yes,2013,320
1676,Audi,33900.0,sedan,58,2.0,Petrol,yes,2014,A5
2957,Toyota,28700.0,crossover,92,3.5,Gas,yes,2012,Highlander
2470,Mercedes-Benz,6500.0,van,450,2.3,Diesel,yes,1996,Vito
1053,Renault,4600.0,sedan,230,1.5,Diesel,yes,2007,Kangoo
3759,Toyota,99999.0,crossover,0,4.5,Petrol,yes,2016,Land Cruiser 200
4022,BMW,13900.0,sedan,262,4.0,Diesel,yes,2003,740
1747,BMW,2499.0,sedan,210,1.8,Petrol,no,2000,318
2084,Renault,7900.0,vagon,105,1.5,Diesel,yes,2010,Kangoo
1369,Renault,8500.0,sedan,57,1.2,Gas,yes,2013,Logan
2072,Mercedes-Benz,20500.0,sedan,235,2.2,Diesel,yes,2007,E-Class
2660,BMW,3999.0,sedan,238,1.8,Petrol,yes,1996,318
360,Mercedes-Benz,5800.0,sedan,231,2.2,Petrol,yes,1994,E-Class
2981,Mercedes-Benz,7600.0,van,280,2.2,Diesel,yes,2001,Vito
1029,Mitsubishi,17500.0,crossover,38,1.8,Petrol,yes,2012,ASX
2795,Mitsubishi,4500.0,sedan,300,1.6,Gas,yes,2000,Carisma
3263,Mitsubishi,18700.0,crossover,52,2.0,Petrol,yes,2013,Outlander XL
3476,BMW,8900.0,sedan,250,2.5,Diesel,yes,2001,525
1190,BMW,25000.0,crossover,150,30.0,Petrol,yes,2007,X5
1249,Volkswagen,6900.0,sedan,320,1.8,Gas,yes,2002,Passat B5
90,Mercedes-Benz,28500.0,crossover,210,3.2,Diesel,yes,2007,GL 320
1584,Mercedes-Benz,7300.0,sedan,245,2.8,Gas,yes,1998,E-Class
3864,BMW,3900.0,sedan,380,3.0,Gas,yes,1989,530
1444,Renault,6650.0,vagon,227,1.5,Diesel,yes,2005,Megane
2230,Volkswagen,29600.0,sedan,11,1.4,Petrol,yes,2016,Passat B8
1059,BMW,7300.0,sedan,350,,Petrol,yes,1997,520
139,Toyota,8900.0,crossover,153,2.0,Petrol,yes,2003,Rav 4
1427,Renault,13300.0,other,132,1.5,Diesel,yes,2012,Megane
2640,BMW,17800.0,crossover,265,3.0,Diesel,yes,2005,X5
2259,BMW,24500.0,crossover,170,4.8,Gas,yes,2007,X5
928,Audi,35900.0,crossover,143,3.0,Diesel,yes,2010,Q7
3099,Mercedes-Benz,23999.0,other,150,,Diesel,yes,2010,Vito
1422,Toyota,12900.0,sedan,129,1.8,Petrol,yes,2009,Avensis
323,Audi,19999.0,crossover,117,4.2,Petrol,yes,2007,Q7
4099,BMW,5650.0,sedan,284,2.0,Petrol,yes,1998,520
1377,Mitsubishi,8700.0,sedan,150,2.4,Gas,yes,2007,Galant
3246,Mitsubishi,11300.0,crossover,209,3.5,Petrol,yes,1999,Pajero Wagon
3829,Volkswagen,4700.0,hatch,160,2.0,Diesel,no,2006,Golf VI
1259,Volkswagen,9400.0,vagon,176,1.9,Diesel,yes,2005,Passat B5
3557,BMW,7200.0,sedan,270,3.0,Diesel,no,2004,530
3632,Mercedes-Benz,2100.0,sedan,535,2.2,Diesel,yes,1995,210
2215,Renault,2650.0,vagon,1,1.0,Diesel,no,2006,Laguna
1293,Mitsubishi,8800.0,sedan,105,2.0,Gas,yes,2008,Lancer X
290,Volkswagen,55555.0,van,50,2.0,Diesel,yes,2013,Multivan
511,Volkswagen,6500.0,hatch,225,1.4,Petrol,yes,2000,Golf IV
3667,Toyota,23700.0,sedan,100,2.5,Gas,yes,2014,Camry
1283,Volkswagen,2450.0,sedan,200,1.3,Gas,yes,1991,Jetta
3654,Volkswagen,21900.0,sedan,107,3.0,Diesel,yes,2009,Phaeton
2935,Mercedes-Benz,43500.0,other,51,3.0,Diesel,yes,2014,E-Class
2304,Mitsubishi,7999.0,sedan,112,2.0,Petrol,yes,2008,Lancer X
3049,Audi,4150.0,sedan,220,2.5,Diesel,no,1999,A8
1104,Volkswagen,5500.0,van,400,1.9,Diesel,yes,1995,T4 (Transporter)
296,Volkswagen,12500.0,van,190,1.9,Diesel,yes,2008,T5 (Transporter)
3728,Volkswagen,9999.0,sedan,182,1.6,Petrol,yes,2006,Jetta
1375,Mitsubishi,2020.0,other,90,,Other,no,2008,L 200
1009,BMW,3200.0,sedan,237,2.5,Petrol,yes,1990,525
2841,Toyota,45000.0,crossover,80,4.0,Petrol,yes,2013,Land Cruiser Prado
2289,Mercedes-Benz,1350.0,vagon,240,2.5,Diesel,no,1992,E-Class
2561,Volkswagen,1800.0,sedan,250,,Petrol,yes,1991,Jetta
644,BMW,117000.0,crossover,1,,Other,yes,2016,X6 M
2344,Mercedes-Benz,5400.0,sedan,285,2.2,Diesel,no,2002,220
1818,Audi,2400.0,sedan,310,2.0,Diesel,yes,1989,100
4100,Audi,5200.0,sedan,250,1.8,Other,yes,1996,A4
1927,Mitsubishi,15900.0,crossover,180,3.0,Gas,yes,2008,Pajero Wagon
1645,Mercedes-Benz,177000.0,crossover,0,5.5,Petrol,yes,2016,GLS 63
1725,Mitsubishi,33000.0,other,0,2.4,Diesel,yes,2016,L 200
2106,Mercedes-Benz,22900.0,sedan,74,2.2,Diesel,yes,2011,C-Class
2040,BMW,27300.0,sedan,155,2.0,Diesel,yes,2012,520
1366,Toyota,102999.0,crossover,0,4.5,Diesel,yes,2016,Land Cruiser 200
2088,Renault,10500.0,vagon,233,1.5,Diesel,yes,2009,Laguna
600,Renault,7500.0,vagon,168,1.5,Diesel,yes,2005,Grand Scenic
1779,Mercedes-Benz,28500.0,hatch,15,1.8,Diesel,yes,2014,A 180
2722,Toyota,14700.0,sedan,141,3.5,Petrol,yes,2008,Camry
3270,BMW,12799.0,sedan,181,2.2,Gas,yes,2004,520
896,Mitsubishi,11100.0,vagon,132,2.4,Gas,yes,2006,Grandis
1879,Mercedes-Benz,9300.0,van,159,2.2,Diesel,yes,2010,Vito
1696,Volkswagen,28000.0,van,163,2.0,Diesel,yes,2010,Multivan
2078,Mercedes-Benz,12500.0,van,386,2.2,Diesel,yes,2008,Sprinter 313
284,Audi,9999.0,sedan,190,2.5,Diesel,yes,2003,A6
654,Toyota,15500.0,crossover,165,2.7,Gas,yes,2005,Land Cruiser Prado
316,Renault,7250.0,van,83,,Other,yes,2013,Kangoo
3963,Mercedes-Benz,2600.0,hatch,178,1.7,Diesel,no,1999,A 170
1511,Volkswagen,10500.0,van,130,1.9,Diesel,yes,2010,Caddy
1537,Volkswagen,2600.0,other,296,1.9,Diesel,no,2000,Golf IV
2132,BMW,15000.0,other,205,,Petrol,yes,2004,530
3122,Mercedes-Benz,11900.0,sedan,110,2.57,Petrol,yes,2004,C-Class
3076,Toyota,37500.0,crossover,115,5.7,Petrol,yes,2008,Land Cruiser 200
2203,Volkswagen,2300.0,vagon,200,1.9,Diesel,no,1999,Passat B5
3933,BMW,6800.0,sedan,297,2.5,Petrol,yes,2000,525
2785,Audi,1999.0,sedan,400,1.6,Diesel,yes,1986,80
3834,Mercedes-Benz,7200.0,van,285,2.2,Diesel,yes,2001,Vito
2780,Mercedes-Benz,2400.0,sedan,3,3.0,Diesel,yes,1998,E-Class
2094,Renault,8300.0,van,137,1.5,Diesel,yes,2014,Kangoo
525,Volkswagen,10900.0,vagon,204,2.0,Diesel,yes,2007,Passat B6
3505,Toyota,12500.0,sedan,175,2.4,Petrol,yes,2007,Camry
3042,Volkswagen,6000.0,van,180,2.0,Diesel,yes,2008,Caddy
398,BMW,2250.0,sedan,300,2.5,Petrol,no,1997,523
3084,Volkswagen,40500.0,crossover,37,3.0,Diesel,yes,2012,Touareg
1591,Mercedes-Benz,107777.0,crossover,0,3.0,Diesel,yes,2016,GLS 350
2341,Mitsubishi,8100.0,sedan,113,2.0,Petrol,yes,2007,Lancer X
392,Renault,11700.0,crossover,90,1.5,Diesel,yes,2011,Duster
2363,Mitsubishi,10500.0,crossover,187,2.4,Gas,yes,2008,Outlander
3253,BMW,25500.0,crossover,130,3.0,Gas,yes,2007,X5
979,Audi,55000.0,crossover,100,6.0,Diesel,yes,2009,Q7
2794,BMW,6950.0,sedan,320,4.4,Gas,yes,1997,740
4050,Audi,3600.0,sedan,374,2.5,Diesel,no,2001,A8
2239,Renault,6500.0,van,186,1.5,Diesel,yes,2012,Kangoo
2948,Volkswagen,7500.0,van,280,1.6,Diesel,yes,2011,Caddy
2154,Toyota,8900.0,sedan,115,1.6,Petrol,yes,2008,Corolla
552,Toyota,25749.0,sedan,0,2.5,Petrol,yes,2016,Camry
4043,Volkswagen,7900.0,other,123,1.4,Petrol,yes,2008,Polo
661,Audi,14900.0,sedan,203,2.8,Petrol,yes,2008,A6
1324,Volkswagen,5000.0,hatch,190,,Petrol,yes,1998,Golf IV
196,Volkswagen,14500.0,sedan,1,1.6,Other,yes,2016,Polo
2775,Volkswagen,9650.0,vagon,200,1.4,Gas,yes,2009,Passat B6
2302,Audi,20900.0,crossover,185,4.2,Petrol,yes,2006,Q7
2509,Toyota,4650.0,hatch,170,1.0,Petrol,yes,2002,Yaris
1875,Renault,2850.0,hatch,315,2.2,Diesel,no,2003,Laguna
1505,BMW,5800.0,other,400,2.0,Petrol,yes,1998,520
1601,Audi,3250.0,sedan,285,,Gas,no,1996,A8
1328,BMW,16500.0,crossover,230,3.0,Gas,yes,2004,X5
632,Toyota,24000.0,crossover,270,4.2,Diesel,yes,1994,Land Cruiser 80
1786,Volkswagen,12800.0,van,230,2.0,Diesel,yes,2011,T5 (Transporter) 
995,BMW,7800.0,sedan,310,2.0,Gas,yes,2000,520
3591,Audi,29999.0,other,90,3.0,Petrol,yes,2011,A5
3837,Audi,48000.0,crossover,75,3.0,Diesel,yes,2013,Q7
4008,Mercedes-Benz,55000.0,crossover,40,4.6,Petrol,yes,2013,ML 500
2157,Volkswagen,8800.0,sedan,86,1.6,Petrol,yes,2012,Polo
3707,Renault,8350.0,other,141,1.5,Other,yes,2012,Megane
2062,Renault,24193.0,van,1,1.6,Diesel,yes,2015,Trafic
169,Renault,6100.0,sedan,130,1.4,Petrol,yes,2005,Megane
1825,Mercedes-Benz,4000.0,sedan,300,1.8,Petrol,yes,1996,C-Class
2574,Volkswagen,10250.0,sedan,144,2.0,Diesel,yes,2008,Passat B6
939,BMW,3900.0,sedan,330,3.0,Diesel,no,2000,530
368,BMW,8100.0,sedan,246,3.0,Diesel,yes,2000,530
1284,Audi,55000.0,hatch,24,2.8,Other,yes,2014,A7
3847,Volkswagen,4400.0,other,145,2.4,Diesel,yes,1993,T4 (Transporter)
2232,Mercedes-Benz,6900.0,van,200,2.3,Diesel,yes,1999,Vito
463,BMW,29900.0,crossover,235,3.0,Diesel,yes,2009,X5
4297,Renault,12350.0,van,159,2.0,Diesel,yes,2010,Trafic
783,Toyota,8300.0,sedan,140,3.0,Petrol,yes,2002,Camry
1813,Toyota,24000.0,crossover,132,4.0,Petrol,yes,2008,Land Cruiser Prado
4328,Audi,80999.0,crossover,0,3.0,Diesel,yes,2016,Q7
327,Volkswagen,21000.0,hatch,22,1.2,Other,yes,2014,Golf VII
571,Volkswagen,4400.0,hatch,238,1.6,Petrol,yes,1994,Golf III
2930,Mitsubishi,11500.0,sedan,72,2.4,Petrol,yes,2006,Lancer Evolution
3199,Mercedes-Benz,3800.0,crossover,250,3.2,Gas,no,1998,ML 320
322,Volkswagen,7500.0,sedan,240,1.8,Petrol,yes,2002,Passat B5
723,Mercedes-Benz,26000.0,other,22,1.8,Petrol,yes,2014,C-Class
2010,Mercedes-Benz,39900.0,crossover,126,5.5,Petrol,yes,2010,GL 500
3397,Mercedes-Benz,102800.0,van,0,2.2,Diesel,yes,2016,V 250
778,Mercedes-Benz,8000.0,van,40,2.9,Diesel,yes,1999,Sprinter 212
2355,Mercedes-Benz,4000.0,sedan,460,2.0,Petrol,yes,1991,E-Class
1321,Volkswagen,9000.0,other,212,2.0,Gas,yes,2007,Caddy
2384,Audi,32500.0,crossover,108,2.0,Diesel,yes,2012,Q5
2569,Volkswagen,51900.0,crossover,30,3.0,Diesel,yes,2015,Touareg
2880,Volkswagen,9555.0,sedan,174,2.0,Petrol,yes,2007,Passat B6
1011,Toyota,20800.0,crossover,107,4.0,Petrol,yes,2006,Land Cruiser Prado
14,Volkswagen,10500.0,sedan,100,1.8,Petrol,yes,2008,Passat B6
908,Mercedes-Benz,14500.0,van,207,2.2,Diesel,yes,2008,Vito
841,BMW,58500.0,crossover,80,3.0,Diesel,yes,2013,X5 M
536,Renault,7650.0,van,151,1.5,Diesel,yes,2012,Kangoo
3532,Mercedes-Benz,12999.0,sedan,247,4.0,Diesel,yes,2003,S 400
427,Mitsubishi,18000.0,crossover,112,3.0,Gas,yes,2008,Pajero Wagon
2639,Volkswagen,9000.0,hatch,95,1.6,Gas,yes,2005,Golf V
3315,Toyota,9500.0,other,90,1.6,Other,yes,2008,Corolla
218,Volkswagen,1800.0,other,300,1.3,Petrol,yes,1989,Golf II
4241,BMW,10600.0,sedan,285,2.0,Diesel,yes,2007,520
477,Mitsubishi,6300.0,sedan,128,,Petrol,yes,2007,Colt
2966,Toyota,32000.0,sedan,22,2.5,Petrol,yes,2015,Camry
2666,Toyota,16000.0,sedan,89,1.8,Other,yes,2011,Avensis
3214,Renault,12499.0,van,78,2.0,Diesel,yes,2012,Trafic
2725,Toyota,99999.0,crossover,0,4.5,Diesel,yes,2016,Land Cruiser 200
2924,Volkswagen,10800.0,other,146,1.6,Diesel,yes,2012,Caddy
1963,Volkswagen,11500.0,sedan,119,2.0,Diesel,yes,2007,Passat B6
1787,BMW,8500.0,sedan,365,3.0,Diesel,yes,2001,530
3252,Toyota,36700.0,crossover,43,3.0,Diesel,yes,2012,Land Cruiser Prado
2467,Mercedes-Benz,35000.0,other,147,6.0,Petrol,yes,2001,S 600
576,Mitsubishi,10800.0,crossover,165,3.0,Gas,yes,2007,Pajero Sport
4092,Audi,3550.0,sedan,196,2.8,Petrol,no,1997,A8
4015,BMW,29000.0,sedan,170,2.0,Diesel,yes,2011,520
2008,Volkswagen,8500.0,hatch,141,2.0,Petrol,yes,2000,Beetle
659,Audi,4799.0,vagon,260,2.5,Diesel,no,2002,A6 Allroad
4134,Volkswagen,6800.0,sedan,178,,Gas,yes,2004,Passat B5
332,Mercedes-Benz,17900.0,van,167,2.2,Diesel,yes,2012,Vito
4245,Renault,4299.0,vagon,300,1.5,Diesel,yes,2003,Kangoo
3893,Renault,4900.0,sedan,90,1.4,Gas,yes,2008,Symbol
1389,Mitsubishi,6999.0,sedan,160,2.0,Petrol,yes,2007,Lancer
445,Toyota,18100.0,hatch,30,1.6,Petrol,yes,2013,Auris
3983,Renault,4000.0,van,194,1.9,Diesel,yes,2000,Kangoo
112,BMW,47000.0,other,5,2.0,Petrol,yes,2014,Z4
153,BMW,33000.0,crossover,200,3.0,Diesel,yes,2010,X5
2262,Toyota,9300.0,sedan,107,1.8,Gas,yes,2007,Avensis
2420,Renault,12900.0,crossover,89,2.5,Petrol,yes,2010,Koleos
3477,Volkswagen,8000.0,van,350,1.9,Diesel,yes,2004,T5 (Transporter)
2338,Toyota,7000.0,other,220,1.8,Petrol,yes,2001,Celica
3684,Toyota,14900.0,sedan,149,3.5,Gas,yes,2008,Camry
2256,Volkswagen,9500.0,hatch,29,1.4,Petrol,yes,2014,Polo
2033,Audi,3500.0,other,360,2.2,Gas,yes,1990,100
3921,Mitsubishi,7500.0,sedan,94,1.6,Petrol,yes,2007,Lancer
4108,Mitsubishi,15900.0,crossover,138,3.0,Gas,yes,2008,Pajero Wagon
2382,Audi,2850.0,sedan,350,,Gas,yes,1988,80
4307,Renault,5600.0,vagon,112,1.5,Diesel,yes,2006,Kangoo
2035,Mercedes-Benz,129999.0,crossover,0,4.67,Petrol,yes,2016,GLS 500
3428,BMW,4550.0,sedan,200,2.8,Petrol,no,1997,528
3611,Audi,29000.0,vagon,213,3.0,Diesel,yes,2010,A6 Allroad
4254,BMW,55500.0,crossover,90,3.0,Diesel,yes,2013,X5 M
1156,Volkswagen,10700.0,sedan,147,2.0,Petrol,yes,2007,Passat B6
3624,Toyota,28800.0,crossover,29,2.2,Diesel,yes,2015,Rav 4
616,Volkswagen,13000.0,van,110,1.9,Diesel,yes,2009,T5 (Transporter)
4094,Volkswagen,1700.0,hatch,247,1.4,Petrol,no,1999,Golf IV
1642,Volkswagen,17900.0,crossover,145,3.0,Diesel,yes,2007,Touareg
3762,BMW,6899.0,vagon,320,2.8,Gas,yes,1997,528
225,BMW,4700.0,sedan,390,2.5,Petrol,yes,1991,525
808,Audi,3000.0,vagon,270,1.9,Diesel,no,2001,A4
3156,Mitsubishi,11500.0,crossover,142,2.4,Petrol,yes,2006,Outlander
3839,Mercedes-Benz,69500.0,crossover,84,3.0,Diesel,yes,2014,GL 350
2129,Volkswagen,55555.0,van,63,2.0,Diesel,yes,2013,Multivan
3636,Renault,3300.0,van,345,1.9,Diesel,yes,2001,Kangoo
2549,BMW,21900.0,other,25,2.5,Petrol,yes,2007,325
2769,Volkswagen,15500.0,crossover,167,3.2,Petrol,yes,2006,Touareg
1633,Audi,29999.0,sedan,97,3.0,Petrol,yes,2011,S5
3348,Mercedes-Benz,11500.0,van,200,2.2,Diesel,yes,2010,Vito
3914,Volkswagen,22500.0,crossover,151,3.0,Diesel,yes,2009,Touareg
2609,Audi,2000.0,sedan,360,1.6,Other,no,1996,A4
3985,Renault,5650.0,van,140,1.4,Petrol,yes,2009,Kangoo
1404,Mercedes-Benz,14500.0,van,171,2.2,Diesel,yes,2011,Vito
2099,BMW,23500.0,crossover,140,4.8,Petrol,yes,2008,X5
288,Toyota,17700.0,sedan,30,1.6,Petrol,yes,2014,Corolla
76,Mercedes-Benz,13400.0,sedan,105,1.8,Petrol,yes,2006,E-Class
1134,Volkswagen,16200.0,hatch,44,1.4,Petrol,yes,2012,Golf VI
412,Toyota,35138.0,crossover,0,2.0,Petrol,yes,2016,Rav 4
608,Mercedes-Benz,6000.0,van,200,2.2,Diesel,yes,2000,Vito
1430,Renault,7200.0,van,146,1.5,Diesel,yes,2012,Kangoo
2959,Audi,44800.0,crossover,100,3.0,Diesel,yes,2014,Q7
2977,Mitsubishi,6700.0,sedan,161,1.6,Gas,yes,2006,Lancer
4027,Mercedes-Benz,15200.0,sedan,195,3.0,Diesel,yes,2007,E-Class
2890,BMW,8100.0,sedan,245,2.0,Diesel,no,2007,320
2572,Mitsubishi,16000.0,crossover,59,,Petrol,yes,2012,ASX
1840,Volkswagen,7170.0,van,176,2.0,Diesel,yes,2005,Caddy
3333,Volkswagen,2600.0,sedan,330,1.9,Petrol,no,1999,Passat B5
1314,BMW,8999.0,sedan,270,2.8,Petrol,yes,1998,528
2350,Volkswagen,2400.0,sedan,268,99.99,Petrol,yes,1989,Passat B3
549,BMW,21600.0,crossover,200,4.8,Other,yes,2007,X5
395,Volkswagen,16800.0,other,164,2.0,Diesel,yes,2010,T5 (Transporter)
1625,Mercedes-Benz,7700.0,van,290,2.2,Diesel,yes,2004,Vito
2776,BMW,37500.0,crossover,115,3.0,Diesel,yes,2008,X5 M
2047,Audi,11800.0,vagon,278,2.5,Diesel,yes,2005,A6
3942,Mercedes-Benz,41900.0,sedan,95,6.3,Other,yes,2011,S 550
364,Volkswagen,6500.0,van,186,2.8,Petrol,yes,2000,Sharan
2343,Renault,5400.0,sedan,96,1.4,Petrol,yes,2007,Symbol
3039,Mercedes-Benz,3500.0,sedan,250,2.7,Diesel,no,2001,E-Class
1782,Volkswagen,29040.0,sedan,0,1.4,Petrol,yes,2015,Jetta
1096,Volkswagen,18500.0,sedan,74,1.8,Petrol,yes,2011,Passat CC
615,Mercedes-Benz,19800.0,crossover,218,3.0,Diesel,yes,2006,ML 280
541,Toyota,26900.0,crossover,115,4.0,Gas,yes,2008,Land Cruiser Prado
3560,BMW,5900.0,sedan,10,2.8,Petrol,yes,1989,328
2987,Mercedes-Benz,15900.0,vagon,219,3.0,Diesel,yes,2007,E-Class
1129,Audi,30650.0,vagon,35,2.0,Petrol,yes,2013,A4 Allroad
2613,BMW,6300.0,sedan,330,2.5,Petrol,yes,1999,525
4010,Mercedes-Benz,11900.0,van,215,2.2,Diesel,yes,2011,Vito
1351,Mercedes-Benz,13200.0,van,182,2.2,Diesel,yes,2011,Vito
1887,Renault,10000.0,vagon,234,2.0,Diesel,yes,2008,Laguna
821,Volkswagen,6500.0,van,310,1.9,Diesel,yes,1997,T4 (Transporter)
822,Renault,7800.0,van,139,1.5,Diesel,yes,2013,Kangoo
3583,Volkswagen,7200.0,hatch,159,1.6,Petrol,yes,2007,Golf V
2065,Volkswagen,19000.0,vagon,185,2.0,Diesel,yes,2011,Passat B7
4202,BMW,13900.0,other,80,3.0,Petrol,yes,2002,330
2459,Mercedes-Benz,5500.0,other,250,2.2,Diesel,yes,2002,Vito
1596,Volkswagen,4300.0,vagon,289,2.0,Petrol,yes,1994,Passat B4
1474,Toyota,20800.0,sedan,49,3.5,Petrol,yes,2011,Camry
3409,Mitsubishi,6999.0,sedan,113,1.5,Petrol,yes,2007,Lancer X
3889,Volkswagen,14000.0,crossover,194,3.2,Gas,yes,2004,Touareg
88,Audi,18500.0,sedan,245,3.0,Diesel,yes,2006,A8
3494,Renault,7800.0,vagon,120,1.5,Diesel,yes,2008,Megane
22,Volkswagen,7500.0,hatch,132,1.4,Diesel,yes,2006,Polo
4042,BMW,39500.0,vagon,93,2.0,Diesel,yes,2012,525
1628,Volkswagen,14900.0,vagon,165,1.4,Petrol,yes,2013,Passat B7
1015,Renault,10500.0,van,67,1.6,Petrol,yes,2012,Scenic
1784,Audi,9800.0,hatch,165,1.6,Gas,yes,2006,A3
2878,Mercedes-Benz,13800.0,sedan,222,3.0,Gas,yes,2007,E-Class
1145,BMW,3500.0,sedan,300,3.0,Diesel,no,1999,530
3034,Renault,6000.0,van,1,1.9,Diesel,yes,2005,Trafic
923,Volkswagen,5200.0,van,442,2.4,Diesel,yes,1992,T4 (Transporter)
2678,Mercedes-Benz,17499.0,sedan,145,1.8,Petrol,yes,2008,C-Class
3415,Mercedes-Benz,3150.0,vagon,220,1.7,Other,no,2001,A 170
3723,Toyota,25999.0,other,108,4.0,Petrol,yes,2008,Land Cruiser Prado
766,Audi,2500.0,sedan,407,2.8,Gas,no,1999,A6
